CpuCycles,TaskSizeMB,DeadlineMs,LatencySensitivity,RequiredMemoryMB,EdgeCpuUsagePercent,EdgeMemoryUsagePercent,EdgeQueueSize,BandwidthMbps,NetworkLatencyMs,CloudCpuUsagePercent,CloudQueueSize,ExecutionTimeEdge,ExecutionTimeCloud,TotalResponseTimeEdge,TotalResponseTimeCloud,BestDestination
7003107062.03017,2.88787,4567.17873,0.09392,2655.65229,54.78481,78.79886,9,29.92652,43.46822,88.1776,18,1422.11136,173.89597,1805.98985,1522.62055,Cloud
718104262.98441,25.50402,4911.7267,0.27827,4025.79815,51.64896,90.62663,10,3.18033,39.93583,16.65189,39,194.69404,13.07561,607.11437,64751.44041,Edge
5326466222.77166,12.44507,3693.62731,0.75742,864.89725,20.24731,16.30177,12,242.00833,31.74093,6.65304,31,533.74438,92.05566,859.07987,914.60451,Edge
1295231816.61276,0.14548,2283.22514,0.29443,1944.07484,70.83416,42.13942,5,13.51985,56.0652,54.74248,37,184.39154,28.1524,433.7684,1002.41441,Edge
2244550033.77262,0.11396,4465.05098,0.97486,3009.03896,67.57571,86.72714,13,27.56403,105.962,14.47971,13,570.20725,40.41847,1199.52516,454.16483,Cloud
3247515503.78162,0.11788,3397.13258,0.89787,3494.63196,57.96095,26.61371,10,3.18741,68.30117,5.01988,22,427.48387,55.63472,868.30815,725.42286,Cloud
4485707631.56084,0.25795,1522.79278,0.17045,1205.04829,95.13173,50.85971,4,585.43172,132.78065,8.25014,34,729.41992,78.18843,972.65703,638.83791,Cloud
849562254.87383,5.29465,3431.63573,0.91444,5860.70364,74.62521,81.80718,8,378.56323,125.64545,74.83137,6,298.80914,20.04584,711.45989,531.25363,Cloud
2551431388.66473,1.73925,1715.85554,0.62689,699.27431,19.5009,80.92945,20,334.80211,68.95511,57.02485,16,254.08195,55.99561,789.59002,570.46436,Cloud
4928762646.98746,8.26244,501.8457,0.24545,1543.12436,80.43942,47.79148,9,29.98223,65.81424,42.64708,22,741.11924,101.60876,1228.8989,2814.61199,Edge
5958164654.14044,20.89158,3625.68311,0.84073,5607.52255,10.41548,40.89704,18,24.46153,6.81378,47.82864,21,842.60726,125.68894,1250.97268,7401.66936,Edge
5396342331.23918,0.50213,77.91319,0.59581,1720.67542,74.33452,34.73465,2,24.82048,18.00018,68.55919,30,783.97397,124.19542,886.87504,1067.25398,Edge
3066692900.19977,54.65787,3053.01149,0.62533,2609.09537,35.80464,29.69261,5,547.41756,54.70537,9.4089,17,347.05927,53.78324,517.6197,1146.66062,Edge
6381876570.69968,2.15671,5752.76706,0.50322,4608.35001,79.75455,13.25521,11,8.26077,73.07711,18.60749,0,955.97611,117.36004,1548.76112,2315.8441,Edge
1590467593.3488,0.28307,2515.16629,0.7291,4427.1625,56.77624,22.02696,0,79.14555,155.72969,30.47909,40,207.78961,30.99631,207.78961,997.09735,Edge
1863776514.49934,67.81456,5709.01836,0.7297,557.15406,34.36503,56.752,12,753.59813,4.18625,53.55692,18,208.68866,40.30536,610.25982,1159.53327,Edge
1109615435.73514,0.20928,2036.27288,0.60833,5925.37523,23.39165,55.31371,14,4.40686,61.18303,19.23705,0,217.11645,20.47005,616.48383,498.78302,Cloud
7008079142.80243,47.61312,4455.88488,0.99028,1735.30537,86.06071,71.968,15,4.1156,159.73279,25.08115,11,1086.60682,133.07638,1937.51662,93173.22572,Edge
2590728343.55325,41.5417,3995.63935,0.51305,4063.38683,92.32663,13.16219,19,38.7344,173.71471,81.86703,22,415.22172,62.81725,1546.61442,9521.69804,Edge
4595342494.4055,133.65472,5294.08013,0.62235,1544.26778,50.66791,38.04344,5,4.2773,139.27728,19.54904,3,576.97555,84.90706,780.97836,250333.6372,Edge
1828749154.89403,0.39127,2566.29482,0.31506,4497.17196,31.18758,27.09033,19,75.0267,118.90676,61.03826,32,199.92431,40.81468,808.57812,988.61474,Edge
3815587418.32412,4.12288,2845.82648,0.7954,5441.74109,96.35886,41.51476,3,19.26586,35.71201,88.11341,12,942.05304,94.72316,1126.1375,2223.4557,Edge
6584756210.95149,2.8056,4380.92306,0.75773,5233.43167,22.91236,69.76463,16,2.24063,91.51265,33.17334,35,1364.41619,129.97171,1817.38516,10913.44485,Edge
2146295689.06794,0.16285,5155.05844,0.73493,5305.62042,48.05086,36.84567,3,2.36051,162.52968,84.20453,22,366.01583,52.50565,484.88449,1513.96191,Edge
2539207264.51986,47.55708,5795.4195,0.54087,1309.76665,35.65109,27.4689,14,868.54313,162.04402,29.21078,24,287.03852,49.18792,763.64038,1131.15043,Edge
4709564281.18961,0.42024,4992.26941,0.4159,3684.66727,64.07091,92.40905,7,511.41187,37.15642,49.08707,35,1350.78571,99.89817,1678.60908,887.05216,Cloud
241827471.64361,120.70942,4029.1695,0.6705,2077.29427,77.98937,14.67113,8,4.64828,90.79216,76.3085,2,35.86893,5.73911,460.63068,207959.838,Edge
2859805170.75388,0.25824,5648.34761,0.83359,3291.74625,39.13074,45.18667,10,289.59267,67.14116,62.65123,28,331.57234,64.25326,687.66067,860.42828,Edge
1276152278.44853,2.19746,1830.70344,0.37236,4980.72202,87.78929,90.94127,2,293.53219,159.86404,25.16277,8,476.2643,24.24249,591.27467,427.80934,Cloud
481182689.32737,2.77488,531.17879,0.25746,4908.2813,59.46854,50.64959,9,2.37083,45.02848,47.45541,0,99.83685,10.13404,502.68445,9430.15464,Edge
4800918143.63884,68.96811,5263.98281,0.28732,5680.66975,26.68819,55.12345,1,73.55919,82.36222,64.55079,26,932.27462,108.71003,962.28431,8344.65963,Edge
3052577664.8906,18.28601,4445.80175,0.97127,83.77535,86.35383,58.35693,3,610.05225,121.94514,84.20092,39,474.04963,74.67535,644.6273,1667.30242,Edge
5013883421.3437,15.93095,3718.16349,0.97853,2007.20189,24.01707,14.57554,18,523.86187,125.69501,79.02946,30,518.17262,120.25403,1036.7109,1433.82487,Edge
6609088567.9047,98.29226,1398.48299,0.68881,2265.23423,29.81061,28.97153,10,3.60677,13.18718,64.58467,18,714.9415,149.67424,1029.08922,218625.24701,Edge
3442085940.66654,0.46437,4752.79764,0.03294,1379.84324,25.4166,29.57199,8,605.22973,7.83921,8.05143,25,359.7456,59.93418,595.24536,368.45259,Cloud
4694988538.39235,1.33485,2056.83923,0.23484,4169.02605,20.23785,32.54937,16,26.52374,107.66526,65.61025,38,470.42946,106.77197,904.142,1570.83643,Edge
5471977689.38354,0.99229,4496.22886,0.71204,808.87433,22.7459,54.75956,2,6.35017,148.74905,38.85379,30,559.71902,110.88547,616.19033,2172.07857,Edge
4589577443.68332,0.32148,4279.87952,0.98744,4751.10649,29.16051,91.27685,11,342.54294,102.19465,25.76897,11,1153.70943,87.44376,1496.05395,470.41856,Cloud
5978966092.12224,72.82925,1409.53366,0.58742,1772.72175,5.64845,53.35066,9,2.18306,7.86498,67.00018,20,526.39041,136.74127,711.26663,267532.54145,Edge
5532342852.59728,134.8353,1651.9643,0.28352,474.80794,29.53501,51.22623,2,646.79893,56.82948,20.0152,27,597.19338,102.45858,659.77489,2232.01507,Edge
201482667.30899,0.98541,1062.42122,0.07365,5859.86597,18.68967,69.98108,4,10.84831,87.6991,17.70016,8,43.44865,3.68826,149.09006,935.67786,Edge
6276810714.07944,31.65189,1225.61954,0.79654,3707.19079,93.1144,82.82891,1,74.60592,29.19773,42.89747,25,1930.99774,129.54493,1990.89923,4061.97073,Edge
1096048667.60599,4.86277,2740.11498,0.36694,1200.74759,66.15261,27.83357,23,776.11877,13.83086,9.75244,20,151.75946,19.25721,1250.43896,331.1979,Cloud
3827278394.19492,2.57849,4040.64935,0.66878,5913.52282,39.3728,77.92897,12,778.41141,60.90003,7.57315,3,1045.63827,66.47173,1474.25138,229.59856,Cloud
1410901687.95125,0.29726,5025.04073,0.34727,4489.79828,61.62268,78.83345,24,878.32651,105.04667,88.24913,7,384.39094,35.04381,1481.91589,385.18132,Cloud
4026701722.02713,106.17077,2482.83356,0.68742,1116.88626,96.0922,74.93425,2,593.56488,75.70118,9.5218,16,658.00401,70.66183,780.487,1822.87548,Edge
4811832053.3828,20.01162,3247.48899,0.1473,5329.44212,84.42382,16.68786,4,88.04325,40.73143,65.03026,27,739.51372,109.17078,963.4766,2630.52566,Edge
6971949432.8005,8.58862,1043.77834,0.11718,2785.1581,15.21218,38.14806,14,173.54458,124.78988,34.31433,32,669.3779,138.3508,1017.21462,1235.25216,Edge
7045597020.37163,127.64754,3857.15814,0.6564,3043.52335,17.9173,24.90408,20,40.45912,118.43185,10.85172,2,692.3315,124.50595,1213.58724,25585.25632,Edge
2627791340.68535,0.32891,2802.83894,0.35285,4557.67273,67.73536,76.81597,11,4.38286,94.27878,88.99331,23,734.26719,65.44984,1267.55722,1473.66095,Edge
3309853007.60244,0.18688,795.00965,0.73005,5983.91335,71.91677,48.20933,25,589.39362,83.64694,32.76586,38,841.72314,65.2059,2100.78682,866.37866,Cloud
3037190068.20451,0.41522,2799.28017,0.6275,2527.7523,51.56068,19.05429,8,2.47414,2.38941,67.34871,36,383.59882,69.55973,713.21725,2309.45709,Edge
6342919363.82322,0.24428,2383.70765,0.02024,816.91453,83.14372,68.64186,10,744.94779,126.21516,28.62616,14,968.05489,122.52768,1522.20164,482.08869,Cloud
1458247084.22099,56.60976,5095.0141,0.33067,3087.40001,74.25129,69.86403,9,3.18671,151.99746,33.01176,38,317.84709,28.76146,780.56479,143001.82215,Edge
7703268938.11732,0.25385,5590.00147,0.42828,4878.55988,13.42045,15.38807,18,48.195,83.90324,19.83288,7,728.0902,142.53393,1160.79586,405.05075,Cloud
7464948679.49046,54.46697,5253.5035,0.85755,3615.09343,16.61171,34.59449,14,43.34674,2.5442,37.82901,19,725.41704,150.56319,1082.07084,10555.74566,Edge
495636684.21266,128.89154,4669.93884,0.16588,633.40732,93.14949,68.03016,19,145.7652,123.04716,54.64321,15,79.77664,10.76831,1218.20478,7558.47601,Edge
7856869423.81173,17.18141,4642.54681,0.73748,5698.59045,41.75691,26.22595,7,8.74217,91.40038,19.88686,19,928.13796,145.41528,1185.67223,16300.12705,Edge
4289857536.64275,27.87072,4708.52745,0.19002,3722.24755,42.797,50.14159,5,11.21737,6.20356,62.50356,36,510.48231,96.3246,696.77555,20835.55451,Edge
2304838406.25027,0.83309,2877.82942,0.51263,3445.17344,26.47022,86.47017,1,110.02593,120.55238,10.33455,10,466.51342,40.61948,496.42502,406.28164,Cloud
2234767557.39412,2.24862,1248.18871,0.24409,1095.8331,95.93933,69.97799,15,576.62069,87.17333,76.96084,32,364.89905,53.17109,1282.48953,1054.62377,Cloud
620911772.41919,3.01891,4007.66886,0.1063,1591.37942,70.8778,37.97478,11,3.97048,118.44711,32.36471,40,88.4167,12.20924,637.2618,6910.75471,Edge
2013670669.01348,0.18705,5748.98777,0.49503,2082.48582,86.07149,25.46898,6,3.35261,58.0554,33.21992,37,312.23891,39.75507,652.63193,1213.30079,Edge
5322196860.71491,0.86513,2715.20653,0.35319,334.25502,75.44333,51.84323,22,370.37038,103.23027,75.08767,8,778.11994,125.70619,1921.00889,496.23758,Cloud
6043411729.87754,1.02689,761.85633,0.86996,4208.97875,63.18887,80.50024,18,173.97649,65.49482,32.49202,33,1633.49476,118.90526,2469.32463,854.48972,Cloud
6493964431.66489,1.47609,114.36336,0.43899,3968.1792,62.93782,69.77629,1,743.71021,101.66524,47.8052,20,1511.619,136.97767,1557.94102,709.49397,Cloud
257384979.35579,6.04685,3836.72809,0.60049,148.47718,22.19521,59.72632,9,36.6291,71.11264,72.57023,14,26.20934,6.01924,278.09996,1804.01657,Edge
4922947722.8238,15.61972,3011.36359,0.34926,5287.16017,38.87504,34.34117,0,140.33374,42.11496,30.53312,40,569.7288,95.96699,569.7288,1711.9153,Edge
5974570887.73352,0.46362,1829.42334,0.34877,2170.3977,29.13047,28.92889,6,9.73594,22.5033,30.24043,29,642.91596,116.30522,829.56823,1010.5485,Edge
6107566012.25937,0.13438,3835.45241,0.77779,5192.01697,33.40624,68.01204,18,2.79718,151.51032,49.84113,33,1342.9211,129.97869,1937.51164,1475.52112,Cloud
3949867080.12869,125.67876,4705.72022,0.26882,5182.54111,44.10933,21.41489,25,136.64611,125.82941,20.52046,13,474.34392,73.33603,1420.57388,7779.59171,Edge
408113836.54741,2.74196,2260.87554,0.52042,2796.11235,62.66698,25.0488,2,3.36298,112.4239,67.84324,3,55.3222,9.36558,147.72248,6777.75808,Edge
2142569829.7995,0.54306,106.82953,0.58914,5683.49062,35.28601,85.40355,0,24.58369,38.11497,53.94257,16,590.74424,46.41095,590.74424,633.5821,Edge
5008134015.3041,0.37811,1315.72937,0.10347,3508.65449,16.5899,64.99398,20,320.54178,86.55654,83.31913,37,733.02767,122.10532,1242.33679,1275.27251,Edge
4551451722.44005,26.17378,5614.32218,0.25228,2026.49065,9.04624,62.37702,6,7.68809,148.08717,85.58194,10,413.59893,111.92439,546.02378,27821.32413,Edge
3612847743.56189,0.75435,447.7538,0.4316,5931.37738,21.76548,59.85323,10,295.64112,64.2951,33.01666,26,731.42396,71.25896,1009.36862,632.57175,Cloud
4552894924.04689,0.41169,2407.24191,0.20003,1964.41064,8.26972,57.62749,11,3.49777,9.64895,52.33868,11,410.78388,97.9457,649.71898,1287.79074,Edge
2185045465.07497,27.92614,4712.51575,0.10404,4882.52467,40.86608,49.41584,25,6.4815,3.69335,55.57925,18,392.53051,47.66216,1302.27392,34920.56358,Edge
5829627964.28689,19.44975,1631.23491,0.78358,2724.72948,92.12075,75.91593,2,59.65893,55.58842,77.38843,19,1431.29037,138.93322,1550.19905,3359.6887,Edge
992926760.89934,3.57402,209.48649,0.93536,126.53021,22.4489,93.19978,17,31.51026,32.93459,60.82089,0,101.31899,22.14051,579.05304,993.27406,Edge
4498316049.97083,0.89775,3448.84757,0.22081,1180.7182,60.22445,58.67514,1,2.94674,42.50779,47.15562,34,600.61684,94.61276,645.71784,3276.50282,Edge
7733663639.18579,0.96443,3927.14528,0.70675,5046.25925,37.38561,69.67027,5,108.07445,30.82108,75.13293,39,1749.04433,182.69558,1923.16195,1341.32978,Cloud
5609586159.07449,26.16871,4419.25368,0.03012,1180.39143,10.42896,71.30008,0,2.27652,95.28007,13.68796,15,516.21729,100.60271,516.21729,92354.28751,Edge
2717072071.6785,1.32082,1942.89549,0.17496,487.02203,74.72007,49.36081,19,100.31511,54.75991,30.17649,36,395.60586,52.87636,1376.4625,821.54885,Cloud
2112164940.80711,10.45885,4802.68941,0.51994,2307.4232,83.29499,20.72759,0,19.85637,47.97659,33.53514,36,322.62438,41.76124,322.62438,4954.08126,Edge
1035347576.85165,4.9777,4842.85257,0.7169,212.83973,76.82036,10.82191,8,90.28231,112.30327,72.21193,1,152.55877,24.17843,573.11205,683.95753,Edge
2802450901.85313,142.55428,1327.39105,0.53676,3264.02428,96.8129,74.88544,6,5.87223,2.15484,7.6377,36,755.90619,48.68939,1125.30102,194680.53845,Edge
3340744577.27407,72.83827,4075.98029,0.8559,3394.68719,27.82433,29.66604,20,129.11382,95.75862,82.7784,29,355.85703,81.28477,966.27601,5590.24993,Edge
3165747944.64547,127.80148,4543.94221,0.34716,4596.67873,26.33565,26.07005,17,15.29821,103.26729,28.23797,34,333.28903,61.03972,840.75677,67583.49877,Edge
7082690555.36142,6.09696,1561.5095,0.66461,3698.54649,7.06614,70.25713,9,34.96173,63.54091,16.00221,37,1047.80876,128.53917,1238.42665,2129.68498,Edge
4532599816.99875,1.11862,5991.25127,0.30522,5565.57076,63.42149,29.84283,23,972.76029,110.38365,67.11392,10,617.27016,103.71005,1687.68253,504.63501,Cloud
4034012534.7646,0.17563,5037.23323,0.65936,1153.81989,32.56144,68.45417,17,8.17695,89.48161,25.83002,29,445.62875,76.88156,1000.72375,851.98823,Cloud
5168023196.94218,0.26722,322.84173,0.62396,4513.83027,38.71308,19.23366,2,4.44315,173.43179,48.25121,35,597.3937,109.22292,668.23547,1593.53322,Edge
6155669146.47616,2.05306,2717.86942,0.24859,1348.73651,27.22101,50.09112,15,975.0238,87.48078,20.2268,36,652.6087,114.12314,1106.35051,760.39219,Cloud
3288963258.23803,0.7387,5201.60714,0.68559,4205.2211,27.22047,57.05904,6,63.36677,75.77535,62.65507,20,529.252,73.89663,710.74727,770.56534,Edge
1524514224.29854,0.26369,5145.99821,0.50746,1533.71028,27.25448,58.17529,16,15.81295,168.84982,53.47989,34,161.66771,32.95772,645.89994,1160.92452,Edge
7659817261.23012,95.67748,2907.47881,0.849,3027.17649,42.96515,78.93462,18,34.05881,44.05361,71.9237,25,1521.94188,178.67495,2193.95961,23379.18539,Edge
6789865688.62566,31.67149,2175.62658,0.34707,6135.18133,89.14502,29.46376,21,15.34753,52.2717,63.73597,1,1538.04335,153.23467,2758.4638,16756.6395,Edge
3131371405.31622,0.44021,5971.0257,0.52165,1967.92138,61.75173,81.05316,3,5.69728,81.76837,38.78296,9,612.66506,63.43433,750.02989,972.77592,Edge
800935667.93992,1.22149,1983.28614,0.62961,1352.5922,46.27522,45.97202,17,16.94963,27.35147,18.08796,23,97.63087,14.69034,757.63629,957.31593,Edge
5802445332.00862,61.82638,881.72139,0.06216,2518.08495,62.23901,79.54685,12,3.27073,145.26559,30.32638,30,1220.42759,113.00068,1772.51827,151991.07024,Edge
1354440524.59413,17.16984,720.42902,0.60586,354.37191,97.07939,63.93948,7,462.93184,113.16151,9.56263,26,222.44359,23.77327,654.24366,816.90778,Edge
7655512937.41703,2.3229,90.96336,0.25882,2009.03274,50.01623,71.29889,3,246.67285,40.8312,46.79075,7,957.04267,160.75921,1078.56459,429.55122,Cloud
426026272.50647,0.14195,1448.36464,0.91701,3734.44534,13.89692,79.85584,22,6.61356,159.26986,23.05705,17,75.16413,8.00997,608.74362,741.27584,Edge
60867993.74822,3.01061,5257.48351,0.01347,5310.6614,33.78529,95.63909,21,74.03378,178.96335,69.85533,16,17.3677,1.40817,714.6387,913.99527,Edge
5941616492.99395,0.26821,2778.96079,0.8242,2581.9347,24.03323,52.91514,7,4.4119,112.12203,37.92415,37,614.13158,119.8909,815.83626,1489.46493,Edge
870767655.8852,38.50724,3940.19151,0.28572,3036.90442,77.42547,48.73236,15,23.9441,14.67103,43.49068,25,128.74697,18.0193,921.36887,13391.7904,Edge
1491206843.16904,0.16692,2009.4378,0.19179,424.94949,88.36799,56.16335,20,75.22832,70.28533,74.09213,34,234.07969,35.0837,1389.39157,1030.8087,Cloud
4806624410.18812,2.82534,4179.90339,0.11618,149.03416,33.90485,84.69379,11,10.00324,125.02265,76.15519,26,536.3586,114.00387,902.18762,3208.69832,Edge
5081560126.59034,0.49029,2108.52015,0.69698,1761.77801,18.56982,11.03091,16,9.73692,133.65234,16.06105,38,502.09971,92.24963,923.8024,1236.15826,Edge
196132478.32569,31.75925,1148.62095,0.66823,1588.47184,13.45973,19.69846,20,174.55971,26.30331,12.90786,39,18.54428,3.50329,499.68183,2003.64625,Edge
4482408772.913,0.23427,5531.86073,0.22055,5850.29985,9.63409,73.00069,11,428.10274,39.80887,28.31096,16,916.63402,86.45693,1162.32275,399.07818,Cloud
7173607555.04277,1.37766,2170.76775,0.971,5464.27298,82.39255,64.13633,23,34.25425,119.85724,63.96225,36,2144.4637,162.04532,3411.22654,1586.61467,Cloud
5033841760.4956,5.19012,1975.94878,0.03449,4083.86611,11.60837,15.48734,5,2.69966,13.73566,57.58362,4,468.1824,110.73689,584.30124,15595.68374,Edge
5273456259.36215,76.08337,2703.81048,0.7813,3870.22193,73.49419,12.60158,17,20.27592,74.75924,38.34089,5,762.42836,106.61214,1630.65893,30351.15806,Edge
7282779059.85377,25.33934,3195.73378,0.49662,1341.75279,18.56427,95.90614,9,11.43993,178.06036,37.94351,15,1148.20844,146.96615,1385.39371,18408.59784,Edge
2890925272.7362,0.35902,2274.7376,0.52016,5403.49405,48.25357,65.64618,12,3.30306,175.27985,86.88026,34,707.93634,71.43805,1184.50559,2197.31057,Edge
3991192361.07971,0.13194,1784.77408,0.62995,4475.43616,40.59051,80.80671,0,2.05311,71.63661,54.55306,31,962.68729,86.68022,962.68729,1399.59393,Edge
1408606221.3446,4.54101,2130.74463,0.26402,5625.18045,53.03967,49.82014,13,21.75844,5.2902,78.54263,9,308.94034,33.72081,853.22242,1955.53211,Edge
7763739693.68345,4.22344,1938.72819,0.48377,3171.95744,83.29124,34.9562,18,55.05549,11.13346,73.5649,7,1185.85455,182.27888,2184.51357,995.78818,Cloud
4634514273.32336,1.74074,5171.27075,0.08157,1873.78546,85.84225,60.01893,0,3.53908,171.82305,39.95169,27,717.74046,94.38604,717.74046,4722.44036,Edge
253948380.12473,12.19683,3192.20998,0.18548,3566.03867,87.18674,16.71515,12,3.62574,23.13695,27.55802,14,39.61314,4.88047,726.42152,27168.84986,Edge
7744950233.7002,9.49413,3413.55412,0.2428,4076.21124,42.2296,31.47564,19,5.36628,164.0798,76.6617,32,917.96762,184.05853,1621.03067,15401.42971,Edge
4872886530.34386,146.19169,4897.62957,0.72029,4246.54437,80.36472,11.17659,16,44.58045,86.20938,54.54981,16,732.41402,105.82728,1599.04001,26840.37232,Edge
990837492.39372,0.23034,3046.53616,0.61986,1655.55085,23.34717,53.23631,14,4.13444,86.4175,61.97579,11,101.8475,22.19988,500.9347,867.86236,Edge
4863173585.06526,1.50128,1283.81852,0.42773,5468.11864,72.15025,74.57063,9,11.80384,134.92313,71.61119,4,1518.39722,113.29897,1972.60575,1426.43702,Cloud
1372120641.0891,0.22264,4029.16935,0.13272,1831.77624,33.20432,29.76915,13,18.74038,38.80327,61.71039,22,152.31033,30.70887,580.55563,688.38419,Edge
5873685948.51517,0.15074,104.36543,0.4728,660.55608,59.60079,41.47784,1,516.07614,40.93595,65.27107,1,781.20408,133.39308,826.02444,220.37966,Cloud
4206687786.73591,31.82359,1853.37746,0.15973,2192.91425,62.16394,77.50635,10,179.86322,15.8498,85.56474,12,816.05318,103.43963,1275.79092,1883.16931,Edge
4861966349.39963,128.81629,1857.22236,0.76785,572.82795,70.99982,71.27563,20,470.97646,120.80813,75.83897,3,692.82948,115.17412,1691.82787,2596.8704,Edge
2633796000.12386,0.48575,4319.38917,0.67466,2734.42067,64.12576,72.81992,3,13.72687,91.88506,69.69726,26,530.96963,60.89367,671.5394,1156.52992,Edge
4752901292.10469,1.15259,2571.76147,0.51279,5762.87705,28.81516,57.80005,17,23.76137,18.79799,75.376,29,975.99798,112.38675,1502.43392,1299.77707,Cloud
5269829828.60404,1.46746,5609.41015,0.21739,1230.70533,57.07501,28.48191,12,4.59367,21.83216,73.78112,33,689.79881,123.83179,1214.00385,3571.69161,Edge
3697565695.10678,18.56311,1501.4781,0.52323,1001.52917,39.5074,47.20192,20,72.69651,179.38574,83.60095,5,429.86482,90.24832,1145.43142,2548.26162,Edge
2790507008.54999,0.61852,5330.94162,0.5086,4350.15164,11.03867,75.97314,21,442.74048,140.43619,36.96295,2,498.73907,56.05895,981.05447,315.36026,Cloud
4386864793.57391,3.77759,2845.43949,0.5755,3865.6925,10.36507,71.07991,8,678.30494,115.48702,81.41624,21,692.09011,106.18497,873.40437,918.83154,Edge
7711991474.2941,3.66071,4129.19854,0.78951,823.06009,38.97225,79.9635,24,15.15818,101.14178,54.81695,35,893.12731,167.67651,1746.02756,3052.76595,Edge
